Date,Open,High,Low,Close,Adj Close,Volume
2014-11-19,10.260000,10.260000,10.260000,10.260000,7.290470,0
2014-11-20,10.260000,10.260000,10.260000,10.260000,7.290470,0
2014-11-21,10.170000,10.170000,10.170000,10.170000,7.226518,0
2014-11-24,10.220000,10.220000,10.220000,10.220000,7.262047,0
2014-11-25,10.240000,10.240000,10.240000,10.240000,7.276258,0
2014-11-26,10.280000,10.280000,10.280000,10.280000,7.304680,0
2014-11-28,10.380000,10.380000,10.380000,10.380000,7.375739,0
2014-12-01,10.480000,10.480000,10.480000,10.480000,7.446794,0
2014-12-02,10.520000,10.520000,10.520000,10.520000,7.475219,0
2014-12-03,10.570000,10.570000,10.570000,10.570000,7.510746,0
2014-12-04,10.610000,10.610000,10.610000,10.610000,7.539169,0
2014-12-05,10.640000,10.640000,10.640000,10.640000,7.560487,0
2014-12-08,10.640000,10.640000,10.640000,10.640000,7.560487,0
2014-12-09,10.600000,10.600000,10.600000,10.600000,7.532063,0
2014-12-10,10.630000,10.630000,10.630000,10.630000,7.553380,0
2014-12-11,10.680000,10.680000,10.680000,10.680000,7.588908,0
2014-12-12,10.650000,10.650000,10.650000,10.650000,7.567592,0
2014-12-15,10.640000,10.640000,10.640000,10.640000,7.560487,0
2014-12-16,10.650000,10.650000,10.650000,10.650000,7.567592,0
2014-12-17,10.590000,10.590000,10.590000,10.590000,7.524957,0
2014-12-18,10.640000,10.640000,10.640000,10.640000,7.560487,0
2014-12-19,10.050000,10.050000,10.050000,10.050000,7.552971,0
2014-12-22,10.070000,10.070000,10.070000,10.070000,7.568001,0
2014-12-23,10.030000,10.030000,10.030000,10.030000,7.537940,0
2014-12-24,10.040000,10.040000,10.040000,10.040000,7.545455,0
2014-12-26,10.030000,10.030000,10.030000,10.030000,7.537940,0
2014-12-29,10.030000,10.030000,10.030000,10.030000,7.537940,0
2014-12-30,10.040000,10.040000,10.040000,10.040000,7.545455,0
2014-12-31,10.010000,10.010000,10.010000,10.010000,7.522909,0
2015-01-02,10.000000,10.000000,10.000000,10.000000,7.515394,0
2015-01-05,10.060000,10.060000,10.060000,10.060000,7.560487,0
2015-01-06,10.070000,10.070000,10.070000,10.070000,7.568001,0
2015-01-07,10.120000,10.120000,10.120000,10.120000,7.605578,0
2015-01-08,10.140000,10.140000,10.140000,10.140000,7.620610,0
2015-01-09,10.140000,10.140000,10.140000,10.140000,7.620610,0
2015-01-12,10.160000,10.160000,10.160000,10.160000,7.635639,0
2015-01-13,10.180000,10.180000,10.180000,10.180000,7.650672,0
2015-01-14,10.210000,10.210000,10.210000,10.210000,7.673218,0
2015-01-15,10.260000,10.260000,10.260000,10.260000,7.710795,0
2015-01-16,10.320000,10.320000,10.320000,10.320000,7.755887,0
2015-01-20,10.290000,10.290000,10.290000,10.290000,7.733341,0
2015-01-21,10.260000,10.260000,10.260000,10.260000,7.710795,0
2015-01-22,10.270000,10.270000,10.270000,10.270000,7.718309,0
2015-01-23,10.290000,10.290000,10.290000,10.290000,7.733341,0
2015-01-26,10.270000,10.270000,10.270000,10.270000,7.718309,0
2015-01-27,10.240000,10.240000,10.240000,10.240000,7.695763,0
2015-01-28,10.300000,10.300000,10.300000,10.300000,7.740857,0
2015-01-29,10.370000,10.370000,10.370000,10.370000,7.793465,0
2015-01-30,10.300000,10.300000,10.300000,10.300000,7.740857,0
2015-02-02,10.260000,10.260000,10.260000,10.260000,7.710795,0
2015-02-03,10.250000,10.250000,10.250000,10.250000,7.703279,0
2015-02-04,10.240000,10.240000,10.240000,10.240000,7.695763,0
2015-02-05,10.200000,10.200000,10.200000,10.200000,7.665702,0
2015-02-06,10.180000,10.180000,10.180000,10.180000,7.650672,0
2015-02-09,10.150000,10.150000,10.150000,10.150000,7.628124,0
2015-02-10,10.200000,10.200000,10.200000,10.200000,7.665702,0
2015-02-11,10.240000,10.240000,10.240000,10.240000,7.695763,0
2015-02-12,10.200000,10.200000,10.200000,10.200000,7.665702,0
2015-02-13,10.160000,10.160000,10.160000,10.160000,7.635639,0
2015-02-17,10.170000,10.170000,10.170000,10.170000,7.643156,0
2015-02-18,10.170000,10.170000,10.170000,10.170000,7.643156,0
2015-02-19,10.190000,10.190000,10.190000,10.190000,7.658185,0
2015-02-20,10.210000,10.210000,10.210000,10.210000,7.673218,0
2015-02-23,10.270000,10.270000,10.270000,10.270000,7.718309,0
2015-02-24,10.270000,10.270000,10.270000,10.270000,7.718309,0
2015-02-25,10.230000,10.230000,10.230000,10.230000,7.688248,0
2015-02-26,10.220000,10.220000,10.220000,10.220000,7.680732,0
2015-02-27,10.220000,10.220000,10.220000,10.220000,7.680732,0
2015-03-02,10.260000,10.260000,10.260000,10.260000,7.710795,0
2015-03-03,10.210000,10.210000,10.210000,10.210000,7.673218,0
2015-03-04,10.260000,10.260000,10.260000,10.260000,7.710795,0
2015-03-05,10.170000,10.170000,10.170000,10.170000,7.643156,0
2015-03-06,10.170000,10.170000,10.170000,10.170000,7.643156,0
2015-03-09,10.230000,10.230000,10.230000,10.230000,7.688248,0
2015-03-10,10.240000,10.240000,10.240000,10.240000,7.695763,0
2015-03-11,10.210000,10.210000,10.210000,10.210000,7.673218,0
2015-03-12,10.250000,10.250000,10.250000,10.250000,7.703279,0
2015-03-13,10.270000,10.270000,10.270000,10.270000,7.718309,0
2015-03-16,10.340000,10.340000,10.340000,10.340000,7.770918,0
2015-03-17,10.320000,10.320000,10.320000,10.320000,7.755887,0
2015-03-18,10.330000,10.330000,10.330000,10.330000,7.763402,0
2015-03-19,10.370000,10.370000,10.370000,10.370000,7.793465,0
2015-03-20,10.360000,10.360000,10.360000,10.360000,7.785949,0
2015-03-23,10.340000,10.340000,10.340000,10.340000,7.770918,0
2015-03-24,10.310000,10.310000,10.310000,10.310000,7.748371,0
2015-03-25,10.270000,10.270000,10.270000,10.270000,7.718309,0
2015-03-26,10.250000,10.250000,10.250000,10.250000,7.703279,0
2015-03-27,10.290000,10.290000,10.290000,10.290000,7.733341,0
2015-03-30,10.300000,10.300000,10.300000,10.300000,7.740857,0
2015-03-31,10.260000,10.260000,10.260000,10.260000,7.710795,0
2015-04-01,10.240000,10.240000,10.240000,10.240000,7.695763,0
2015-04-02,10.200000,10.200000,10.200000,10.200000,7.665702,0
2015-04-06,10.170000,10.170000,10.170000,10.170000,7.643156,0
2015-04-07,10.150000,10.150000,10.150000,10.150000,7.628124,0
2015-04-08,10.140000,10.140000,10.140000,10.140000,7.620610,0
2015-04-09,10.140000,10.140000,10.140000,10.140000,7.620610,0
2015-04-10,10.140000,10.140000,10.140000,10.140000,7.620610,0
2015-04-13,10.150000,10.150000,10.150000,10.150000,7.628124,0
2015-04-14,10.130000,10.130000,10.130000,10.130000,7.613094,0
2015-04-15,10.080000,10.080000,10.080000,10.080000,7.575517,0
2015-04-16,10.100000,10.100000,10.100000,10.100000,7.590548,0
2015-04-17,10.110000,10.110000,10.110000,10.110000,7.598063,0
2015-04-20,10.160000,10.160000,10.160000,10.160000,7.635639,0
2015-04-21,10.190000,10.190000,10.190000,10.190000,7.658185,0
2015-04-22,10.180000,10.180000,10.180000,10.180000,7.650672,0
2015-04-23,10.110000,10.110000,10.110000,10.110000,7.598063,0
2015-04-24,10.120000,10.120000,10.120000,10.120000,7.605578,0
2015-04-27,10.090000,10.090000,10.090000,10.090000,7.583033,0
2015-04-28,10.050000,10.050000,10.050000,10.050000,7.552971,0
2015-04-29,9.970000,9.970000,9.970000,9.970000,7.492848,0
2015-04-30,10.020000,10.020000,10.020000,10.020000,7.530425,0
2015-05-01,10.080000,10.080000,10.080000,10.080000,7.575517,0
2015-05-04,10.100000,10.100000,10.100000,10.100000,7.590548,0
2015-05-05,10.070000,10.070000,10.070000,10.070000,7.568001,0
2015-05-06,10.110000,10.110000,10.110000,10.110000,7.598063,0
2015-05-07,10.170000,10.170000,10.170000,10.170000,7.643156,0
2015-05-08,10.190000,10.190000,10.190000,10.190000,7.658185,0
2015-05-11,10.250000,10.250000,10.250000,10.250000,7.703279,0
2015-05-12,10.230000,10.230000,10.230000,10.230000,7.688248,0
2015-05-13,10.270000,10.270000,10.270000,10.270000,7.718309,0
2015-05-14,10.340000,10.340000,10.340000,10.340000,7.770918,0
2015-05-15,10.310000,10.310000,10.310000,10.310000,7.748371,0
2015-05-18,10.330000,10.330000,10.330000,10.330000,7.763402,0
2015-05-19,10.360000,10.360000,10.360000,10.360000,7.785949,0
2015-05-20,10.360000,10.360000,10.360000,10.360000,7.785949,0
2015-05-21,10.360000,10.360000,10.360000,10.360000,7.785949,0
2015-05-22,10.330000,10.330000,10.330000,10.330000,7.763402,0
2015-05-26,10.340000,10.340000,10.340000,10.340000,7.770918,0
2015-05-27,10.440000,10.440000,10.440000,10.440000,7.846071,0
2015-05-28,10.450000,10.450000,10.450000,10.450000,7.853586,0
2015-05-29,10.450000,10.450000,10.450000,10.450000,7.853586,0
2015-06-01,10.480000,10.480000,10.480000,10.480000,7.876132,0
2015-06-02,10.410000,10.410000,10.410000,10.410000,7.823525,0
2015-06-03,10.410000,10.410000,10.410000,10.410000,7.823525,0
2015-06-04,10.410000,10.410000,10.410000,10.410000,7.823525,0
2015-06-05,10.360000,10.360000,10.360000,10.360000,7.785949,0
2015-06-08,10.350000,10.350000,10.350000,10.350000,7.778433,0
2015-06-09,10.350000,10.350000,10.350000,10.350000,7.778433,0
2015-06-10,10.400000,10.400000,10.400000,10.400000,7.816010,0
2015-06-11,10.440000,10.440000,10.440000,10.440000,7.846071,0
2015-06-12,10.430000,10.430000,10.430000,10.430000,7.838557,0
2015-06-15,10.380000,10.380000,10.380000,10.380000,7.800980,0
2015-06-16,10.400000,10.400000,10.400000,10.400000,7.816010,0
2015-06-17,10.390000,10.390000,10.390000,10.390000,7.808495,0
2015-06-18,10.430000,10.430000,10.430000,10.430000,7.838557,0
2015-06-19,10.420000,10.420000,10.420000,10.420000,7.831041,0
2015-06-22,10.470000,10.470000,10.470000,10.470000,7.868617,0
2015-06-23,10.470000,10.470000,10.470000,10.470000,7.868617,0
2015-06-24,10.490000,10.490000,10.490000,10.490000,7.883648,0
2015-06-25,10.520000,10.520000,10.520000,10.520000,7.906195,0
2015-06-26,10.530000,10.530000,10.530000,10.530000,7.913709,0
2015-06-29,10.460000,10.460000,10.460000,10.460000,7.861103,0
2015-06-30,10.440000,10.440000,10.440000,10.440000,7.846071,0
2015-07-01,10.510000,10.510000,10.510000,10.510000,7.898678,0
2015-07-02,10.490000,10.490000,10.490000,10.490000,7.883648,0
2015-07-06,10.500000,10.500000,10.500000,10.500000,7.891163,0
2015-07-07,10.550000,10.550000,10.550000,10.550000,7.928741,0
2015-07-08,10.530000,10.530000,10.530000,10.530000,7.913709,0
2015-07-09,10.510000,10.510000,10.510000,10.510000,7.898678,0
2015-07-10,10.590000,10.590000,10.590000,10.590000,7.958801,0
2015-07-13,10.610000,10.610000,10.610000,10.610000,7.973833,0
2015-07-14,10.620000,10.620000,10.620000,10.620000,7.981349,0
2015-07-15,10.680000,10.680000,10.680000,10.680000,8.026440,0
2015-07-16,10.700000,10.700000,10.700000,10.700000,8.041471,0
2015-07-17,10.680000,10.680000,10.680000,10.680000,8.026440,0
2015-07-20,10.720000,10.720000,10.720000,10.720000,8.056502,0
2015-07-21,10.670000,10.670000,10.670000,10.670000,8.018925,0
2015-07-22,10.730000,10.730000,10.730000,10.730000,8.064016,0
2015-07-23,10.720000,10.720000,10.720000,10.720000,8.056502,0
2015-07-24,10.680000,10.680000,10.680000,10.680000,8.026440,0
2015-07-27,10.730000,10.730000,10.730000,10.730000,8.064016,0
2015-07-28,10.720000,10.720000,10.720000,10.720000,8.056502,0
2015-07-29,10.830000,10.830000,10.830000,10.830000,8.139173,0
2015-07-30,10.810000,10.810000,10.810000,10.810000,8.124142,0
2015-07-31,10.800000,10.800000,10.800000,10.800000,8.116626,0
2015-08-03,10.830000,10.830000,10.830000,10.830000,8.139173,0
2015-08-04,10.850000,10.850000,10.850000,10.850000,8.154202,0
2015-08-05,10.930000,10.930000,10.930000,10.930000,8.214326,0
2015-08-06,10.920000,10.920000,10.920000,10.920000,8.206811,0
2015-08-07,10.960000,10.960000,10.960000,10.960000,8.236873,0
2015-08-10,10.890000,10.890000,10.890000,10.890000,8.184264,0
2015-08-11,10.940000,10.940000,10.940000,10.940000,8.221841,0
2015-08-12,10.890000,10.890000,10.890000,10.890000,8.184264,0
2015-08-13,10.950000,10.950000,10.950000,10.950000,8.229357,0
2015-08-14,10.980000,10.980000,10.980000,10.980000,8.251902,0
2015-08-17,10.960000,10.960000,10.960000,10.960000,8.236873,0
2015-08-18,10.980000,10.980000,10.980000,10.980000,8.251902,0
2015-08-19,11.040000,11.040000,11.040000,11.040000,8.296994,0
2015-08-20,11.010000,11.010000,11.010000,11.010000,8.274449,0
2015-08-21,10.900000,10.900000,10.900000,10.900000,8.191780,0
2015-08-24,10.790000,10.790000,10.790000,10.790000,8.109110,0
2015-08-25,10.780000,10.780000,10.780000,10.780000,8.101596,0
2015-08-26,11.050000,11.050000,11.050000,11.050000,8.304510,0
2015-08-27,10.920000,10.920000,10.920000,10.920000,8.206811,0
2015-08-28,10.820000,10.820000,10.820000,10.820000,8.131657,0
2015-08-31,10.860000,10.860000,10.860000,10.860000,8.161718,0
2015-09-01,10.820000,10.820000,10.820000,10.820000,8.131657,0
2015-09-02,10.920000,10.920000,10.920000,10.920000,8.206811,0
2015-09-03,10.910000,10.910000,10.910000,10.910000,8.199295,0
2015-09-04,10.910000,10.910000,10.910000,10.910000,8.199295,0
2015-09-08,10.920000,10.920000,10.920000,10.920000,8.206811,0
2015-09-09,10.960000,10.960000,10.960000,10.960000,8.236873,0
2015-09-10,11.040000,11.040000,11.040000,11.040000,8.296994,0
2015-09-11,11.080000,11.080000,11.080000,11.080000,8.327055,0
2015-09-14,11.090000,11.090000,11.090000,11.090000,8.334572,0
2015-09-15,11.080000,11.080000,11.080000,11.080000,8.327055,0
2015-09-16,11.060000,11.060000,11.060000,11.060000,8.312027,0
2015-09-17,11.000000,11.000000,11.000000,11.000000,8.266933,0
2015-09-18,11.000000,11.000000,11.000000,11.000000,8.266933,0
2015-09-21,11.090000,11.090000,11.090000,11.090000,8.334572,0
2015-09-22,11.120000,11.120000,11.120000,11.120000,8.357117,0
2015-09-23,11.230000,11.230000,11.230000,11.230000,8.439787,0
2015-09-24,11.270000,11.270000,11.270000,11.270000,8.469850,0
2015-09-25,11.360000,11.360000,11.360000,11.360000,8.537487,0
2015-09-28,11.440000,11.440000,11.440000,11.440000,8.597610,0
2015-09-29,11.500000,11.500000,11.500000,11.500000,8.642704,0
2015-09-30,11.490000,11.490000,11.490000,11.490000,8.635188,0
2015-10-01,11.490000,11.490000,11.490000,11.490000,8.635188,0
2015-10-02,11.340000,11.340000,11.340000,11.340000,8.522456,0
2015-10-05,11.280000,11.280000,11.280000,11.280000,8.477364,0
2015-10-06,11.240000,11.240000,11.240000,11.240000,8.447303,0
2015-10-07,11.120000,11.120000,11.120000,11.120000,8.357117,0
2015-10-08,11.090000,11.090000,11.090000,11.090000,8.334572,0
2015-10-09,11.030000,11.030000,11.030000,11.030000,8.289478,0
2015-10-12,11.100000,11.100000,11.100000,11.100000,8.342088,0
2015-10-13,11.190000,11.190000,11.190000,11.190000,8.409725,0
2015-10-14,11.080000,11.080000,11.080000,11.080000,8.327055,0
2015-10-15,11.100000,11.100000,11.100000,11.100000,8.342088,0
2015-10-16,11.160000,11.160000,11.160000,11.160000,8.387178,0
2015-10-19,11.280000,11.280000,11.280000,11.280000,8.477364,0
2015-10-20,11.290000,11.290000,11.290000,11.290000,8.484880,0
2015-10-21,11.370000,11.370000,11.370000,11.370000,8.545004,0
2015-10-22,11.380000,11.380000,11.380000,11.380000,8.552519,0
2015-10-23,11.430000,11.430000,11.430000,11.430000,8.590096,0
2015-10-26,11.450000,11.450000,11.450000,11.450000,8.605126,0
2015-10-27,11.530000,11.530000,11.530000,11.530000,8.665249,0
2015-10-28,11.510000,11.510000,11.510000,11.510000,8.650217,0
2015-10-29,11.520000,11.520000,11.520000,11.520000,8.657734,0
2015-10-30,11.500000,11.500000,11.500000,11.500000,8.642704,0
2015-11-02,11.510000,11.510000,11.510000,11.510000,8.650217,0
2015-11-03,11.480000,11.480000,11.480000,11.480000,8.627671,0
2015-11-04,11.420000,11.420000,11.420000,11.420000,8.582581,0
2015-11-05,11.520000,11.520000,11.520000,11.520000,8.657734,0
2015-11-06,11.500000,11.500000,11.500000,11.500000,8.642704,0
2015-11-09,11.490000,11.490000,11.490000,11.490000,8.635188,0
2015-11-10,11.560000,11.560000,11.560000,11.560000,8.687795,0
2015-11-11,11.600000,11.600000,11.600000,11.600000,8.717857,0
2015-11-12,11.600000,11.600000,11.600000,11.600000,8.717857,0
2015-11-13,11.520000,11.520000,11.520000,11.520000,8.657734,0
2015-11-16,11.520000,11.520000,11.520000,11.520000,8.657734,0
2015-11-17,11.560000,11.560000,11.560000,11.560000,8.687795,0
2015-11-18,11.510000,11.510000,11.510000,11.510000,8.650217,0
2015-11-19,11.520000,11.520000,11.520000,11.520000,8.657734,0
2015-11-20,11.580000,11.580000,11.580000,11.580000,8.702826,0
2015-11-23,11.600000,11.600000,11.600000,11.600000,8.717857,0
2015-11-24,11.520000,11.520000,11.520000,11.520000,8.657734,0
2015-11-25,11.500000,11.500000,11.500000,11.500000,8.642704,0
2015-11-27,11.560000,11.560000,11.560000,11.560000,8.687795,0
2015-11-30,11.540000,11.540000,11.540000,11.540000,8.672765,0
2015-12-01,11.560000,11.560000,11.560000,11.560000,8.687795,0
2015-12-02,11.630000,11.630000,11.630000,11.630000,8.740403,0
2015-12-03,11.630000,11.630000,11.630000,11.630000,8.740403,0
2015-12-04,11.770000,11.770000,11.770000,11.770000,8.845619,0
2015-12-07,11.860000,11.860000,11.860000,11.860000,8.913258,0
2015-12-08,11.840000,11.840000,11.840000,11.840000,8.898227,0
2015-12-09,11.740000,11.740000,11.740000,11.740000,8.823073,0
2015-12-10,11.730000,11.730000,11.730000,11.730000,8.815557,0
2015-12-11,11.770000,11.770000,11.770000,11.770000,8.845619,0
2015-12-14,11.850000,11.850000,11.850000,11.850000,8.905742,0
2015-12-15,11.870000,11.870000,11.870000,11.870000,8.920773,0
2015-12-16,11.860000,11.860000,11.860000,11.860000,8.913258,0
2015-12-17,11.900000,11.900000,11.900000,11.900000,8.943318,0
2015-12-18,11.900000,11.900000,11.900000,11.900000,8.943318,0
2015-12-21,11.610000,11.610000,11.610000,11.610000,8.941008,0
2015-12-22,11.600000,11.600000,11.600000,11.600000,8.933308,0
2015-12-23,11.500000,11.500000,11.500000,11.500000,8.856297,0
2015-12-24,11.470000,11.470000,11.470000,11.470000,8.833193,0
2015-12-28,11.500000,11.500000,11.500000,11.500000,8.856297,0
2015-12-29,11.560000,11.560000,11.560000,11.560000,8.902502,0
2015-12-30,11.570000,11.570000,11.570000,11.570000,8.910203,0
2015-12-31,11.470000,11.470000,11.470000,11.470000,8.833193,0
2016-01-04,11.440000,11.440000,11.440000,11.440000,8.810089,0
2016-01-05,11.490000,11.490000,11.490000,11.490000,8.848596,0
2016-01-06,11.560000,11.560000,11.560000,11.560000,8.902502,0
2016-01-07,11.580000,11.580000,11.580000,11.580000,8.917904,0
2016-01-08,11.550000,11.550000,11.550000,11.550000,8.894802,0
2016-01-11,11.650000,11.650000,11.650000,11.650000,8.971812,0
2016-01-12,11.780000,11.780000,11.780000,11.780000,9.071928,0
2016-01-13,11.760000,11.760000,11.760000,11.760000,9.056525,0
2016-01-14,11.700000,11.700000,11.700000,11.700000,9.010318,0
2016-01-15,11.720000,11.720000,11.720000,11.720000,9.025722,0
2016-01-19,11.810000,11.810000,11.810000,11.810000,9.095032,0
2016-01-20,11.800000,11.800000,11.800000,11.800000,9.087331,0
2016-01-21,11.750000,11.750000,11.750000,11.750000,9.048824,0
2016-01-22,11.710000,11.710000,11.710000,11.710000,9.018020,0
2016-01-25,11.790000,11.790000,11.790000,11.790000,9.079629,0
2016-01-26,11.770000,11.770000,11.770000,11.770000,9.064227,0
2016-01-27,11.730000,11.730000,11.730000,11.730000,9.033422,0
2016-01-28,11.740000,11.740000,11.740000,11.740000,9.041123,0
2016-01-29,11.710000,11.710000,11.710000,11.710000,9.018020,0
2016-02-01,11.710000,11.710000,11.710000,11.710000,9.018020,0
2016-02-02,11.740000,11.740000,11.740000,11.740000,9.041123,0
2016-02-03,11.660000,11.660000,11.660000,11.660000,8.979515,0
2016-02-04,11.510000,11.510000,11.510000,11.510000,8.863996,0
2016-02-05,11.490000,11.490000,11.490000,11.490000,8.848596,0
2016-02-08,11.550000,11.550000,11.550000,11.550000,8.894802,0
2016-02-09,11.600000,11.600000,11.600000,11.600000,8.933308,0
2016-02-10,11.640000,11.640000,11.640000,11.640000,8.964110,0
2016-02-11,11.630000,11.630000,11.630000,11.630000,8.956410,0
2016-02-12,11.590000,11.590000,11.590000,11.590000,8.925606,0
2016-02-16,11.600000,11.600000,11.600000,11.600000,8.933308,0
2016-02-17,11.520000,11.520000,11.520000,11.520000,8.871698,0
2016-02-18,11.630000,11.630000,11.630000,11.630000,8.956410,0
2016-02-19,11.660000,11.660000,11.660000,11.660000,8.979515,0
2016-02-22,11.590000,11.590000,11.590000,11.590000,8.925606,0
2016-02-23,11.630000,11.630000,11.630000,11.630000,8.956410,0
2016-02-24,11.660000,11.660000,11.660000,11.660000,8.979515,0
2016-02-25,11.740000,11.740000,11.740000,11.740000,9.041123,0
2016-02-26,11.660000,11.660000,11.660000,11.660000,8.979515,0
2016-02-29,11.660000,11.660000,11.660000,11.660000,8.979515,0
2016-03-01,11.710000,11.710000,11.710000,11.710000,9.018020,0
2016-03-02,11.600000,11.600000,11.600000,11.600000,8.933308,0
2016-03-03,11.530000,11.530000,11.530000,11.530000,8.879399,0
2016-03-04,11.510000,11.510000,11.510000,11.510000,8.863996,0
2016-03-07,11.480000,11.480000,11.480000,11.480000,8.840894,0
2016-03-08,11.550000,11.550000,11.550000,11.550000,8.894802,0
2016-03-09,11.570000,11.570000,11.570000,11.570000,8.910203,0
2016-03-10,11.590000,11.590000,11.590000,11.590000,8.925606,0
2016-03-11,11.580000,11.580000,11.580000,11.580000,8.917904,0
2016-03-14,11.580000,11.580000,11.580000,11.580000,8.917904,0
2016-03-15,11.670000,11.670000,11.670000,11.670000,8.987215,0
2016-03-16,11.670000,11.670000,11.670000,11.670000,8.987215,0
2016-03-17,11.650000,11.650000,11.650000,11.650000,8.971812,0
2016-03-18,11.620000,11.620000,11.620000,11.620000,8.948709,0
2016-03-21,11.600000,11.600000,11.600000,11.600000,8.933308,0
2016-03-22,11.580000,11.580000,11.580000,11.580000,8.917904,0
2016-03-23,11.680000,11.680000,11.680000,11.680000,8.994917,0
2016-03-24,11.690000,11.690000,11.690000,11.690000,9.002617,0
2016-03-28,11.720000,11.720000,11.720000,11.720000,9.025722,0
2016-03-29,11.700000,11.700000,11.700000,11.700000,9.010318,0
2016-03-30,11.710000,11.710000,11.710000,11.710000,9.018020,0
2016-03-31,11.680000,11.680000,11.680000,11.680000,8.994917,0
2016-04-01,11.720000,11.720000,11.720000,11.720000,9.025722,0
2016-04-04,11.730000,11.730000,11.730000,11.730000,9.033422,0
2016-04-05,11.760000,11.760000,11.760000,11.760000,9.056525,0
2016-04-06,11.710000,11.710000,11.710000,11.710000,9.018020,0
2016-04-07,11.690000,11.690000,11.690000,11.690000,9.002617,0
2016-04-08,11.680000,11.680000,11.680000,11.680000,8.994917,0
2016-04-11,11.670000,11.670000,11.670000,11.670000,8.987215,0
2016-04-12,11.660000,11.660000,11.660000,11.660000,8.979515,0
2016-04-13,11.610000,11.610000,11.610000,11.610000,8.941008,0
2016-04-14,11.550000,11.550000,11.550000,11.550000,8.894802,0
2016-04-15,11.570000,11.570000,11.570000,11.570000,8.910203,0
2016-04-18,11.590000,11.590000,11.590000,11.590000,8.925606,0
2016-04-19,11.550000,11.550000,11.550000,11.550000,8.894802,0
2016-04-20,11.510000,11.510000,11.510000,11.510000,8.863996,0
2016-04-21,11.450000,11.450000,11.450000,11.450000,8.817790,0
2016-04-22,11.400000,11.400000,11.400000,11.400000,8.779285,0
2016-04-25,11.460000,11.460000,11.460000,11.460000,8.825492,0
2016-04-26,11.420000,11.420000,11.420000,11.420000,8.794687,0
2016-04-27,11.440000,11.440000,11.440000,11.440000,8.810089,0
2016-04-28,11.440000,11.440000,11.440000,11.440000,8.810089,0
2016-04-29,11.420000,11.420000,11.420000,11.420000,8.794687,0
2016-05-02,11.460000,11.460000,11.460000,11.460000,8.825492,0
2016-05-03,11.500000,11.500000,11.500000,11.500000,8.856297,0
2016-05-04,11.520000,11.520000,11.520000,11.520000,8.871698,0
2016-05-05,11.510000,11.510000,11.510000,11.510000,8.863996,0
2016-05-06,11.550000,11.550000,11.550000,11.550000,8.894802,0
2016-05-09,11.590000,11.590000,11.590000,11.590000,8.925606,0
2016-05-10,11.580000,11.580000,11.580000,11.580000,8.917904,0
2016-05-11,11.550000,11.550000,11.550000,11.550000,8.894802,0
2016-05-12,11.590000,11.590000,11.590000,11.590000,8.925606,0
2016-05-13,11.590000,11.590000,11.590000,11.590000,8.925606,0
2016-05-16,11.550000,11.550000,11.550000,11.550000,8.894802,0
2016-05-17,11.490000,11.490000,11.490000,11.490000,8.848596,0
2016-05-18,11.500000,11.500000,11.500000,11.500000,8.856297,0
2016-05-19,11.500000,11.500000,11.500000,11.500000,8.856297,0
2016-05-20,11.510000,11.510000,11.510000,11.510000,8.863996,0
2016-05-23,11.500000,11.500000,11.500000,11.500000,8.856297,0
2016-05-24,11.510000,11.510000,11.510000,11.510000,8.863996,0
2016-05-25,11.480000,11.480000,11.480000,11.480000,8.840894,0
